body_temperature,heart_rate,rumination_time,milk_yield,milk_conductivity,mastitis_status
38.78,68.97370365284891,467.4298991439691,21.4,4.65,0
39.61,72.84389571100178,540.0872612920439,17.5,4.95,0
38.67,65.0047188686663,407.6141741518549,14.5,5.09,0
39.4,75.71488818669096,527.6395741782869,17.2,4.77,0
39.2,69.90360666700836,467.7908443239389,16.5,4.89,0
41.48,91.61135480402523,402.1875277891679,7.7,7.04,1
39.45,71.45367415199428,440.16144884887603,18.8,3.95,0
38.06,67.14553553825921,536.385379084708,25.9,4.85,0
39.17,70.38602993446759,528.6704043943861,23.3,4.55,0
38.6,83.59820024793761,504.72741808926213,25.6,4.53,0
38.96,83.19610089687212,468.1845979513047,22.9,4.77,0
38.89,65.15088370660942,527.0728959390633,21.3,4.58,0
39.2,84.73874446361796,480.1231743419026,24.8,4.89,0
41.5,93.83802795871856,392.91176064064905,9.3,7.13,1
40.29,83.21058718134206,502.30107796804737,20.3,4.84,0
41.5,92.47726032149431,401.92367720475016,9.8,6.24,1
39.15,75.27801135126744,471.70774723003694,23.0,4.52,0
39.78,71.95939125071067,451.5564703316802,18.1,4.98,0
38.89,75.6006094193422,528.9419074322326,24.1,4.54,0
38.99,78.18968926853336,444.9454705843486,23.9,4.38,0
41.5,102.38420984588572,424.80716353840427,11.3,6.37,1
40.74,91.71669119663773,473.1923285306201,9.6,7.46,1
38.35,63.63229479203043,502.33963097806566,18.8,5.12,0
39.66,91.06835079749831,505.1330765008689,21.7,4.72,0
38.62,79.98395793149611,508.3868611929192,17.8,4.44,0
39.02,75.35435817344084,417.38672405361,23.3,4.81,0
39.81,80.33524947734,491.7463353953111,24.5,4.9,0
38.71,72.90078181520335,513.0180926717834,19.2,4.95,0
38.99,77.84619393812436,549.9277656739623,18.1,4.32,0
38.68,68.29287840232135,546.2785540493362,24.2,4.88,0
39.1,73.68604614001711,428.4702354001107,20.3,4.54,0
38.96,75.04475960762478,427.03782405316423,19.2,4.85,0
39.86,91.41204505465922,499.0428284090811,19.4,4.61,0
39.27,81.11249809392821,509.55270922755017,18.0,4.95,0
39.4,80.55874268758623,505.552660013223,15.4,4.56,0
39.22,85.05960643010522,461.31783102589554,18.1,4.76,0
39.06,65.27531497558628,464.2137093772321,16.9,4.43,0
39.38,90.92795140004107,522.6134195214199,16.7,4.18,0
38.39,68.68302652405877,513.3444916230269,13.6,4.85,0
41.5,96.66212326895146,456.97827253246476,7.1,7.03,1
38.78,83.11469134798158,448.68789290614825,20.0,5.09,0
38.91,84.37373656967205,490.60332050395857,19.9,4.85,0
38.9,81.41178934519408,480.75717201066294,21.8,4.63,0
38.52,70.07901665157242,452.0843693299173,19.1,4.45,0
39.6,68.78356831327179,478.7659969958843,24.6,4.9,0
38.47,72.60299752547071,494.07012876615136,17.7,4.92,0
39.09,70.3378002096972,471.4549385030662,23.6,4.75,0
39.86,65.16152937546153,496.52492108504816,14.6,4.29,0
39.45,68.58114228129139,428.82672208176615,22.7,4.78,0
38.61,66.30044506074489,477.3289765924048,28.5,4.95,0
40.15,90.01339384108358,500.153984187696,16.6,4.45,0
39.47,81.56351413390806,550.6594705316013,17.5,4.58,0
41.07,87.19891375881818,303.5997848722524,9.9,6.53,1
38.45,71.46750092726124,506.93271357577487,19.3,4.48,0
41.07,84.68741770530616,363.08543845957394,8.5,7.03,1
38.94,63.75474537270101,438.5765842472498,18.2,4.91,0
38.46,67.66529180425924,512.8152507466965,23.6,4.62,0
39.43,85.06933056996495,477.20166798706356,20.2,4.38,0
39.59,79.76746687699107,498.3001426410888,22.3,5.13,0
39.69,74.88304871277455,463.04327985542204,18.9,4.54,0
41.15,89.95126649785634,408.88594962343745,7.4,6.75,1
39.29,69.57214744897277,437.5837920881637,22.1,5.22,0
39.7,81.54450381636879,456.12437894300945,18.1,4.77,0
38.44,76.38252425924156,556.1903885418774,15.5,4.71,0
38.99,76.20118710603579,426.7671272408641,20.8,5.16,0
38.43,71.48691184889987,468.59504082790437,21.4,4.38,0
41.5,94.3225424284361,407.1213367956567,7.3,6.79,1
38.67,74.59346026210797,462.7444138723543,24.4,5.18,0
38.91,69.00292530393699,457.12906200781106,18.9,4.79,0
39.39,77.63953872483741,447.1954789576256,15.5,4.4,0
40.13,86.12271570547327,512.4068720672788,20.0,4.6,0
39.16,80.47453116502071,487.5596612199717,19.7,4.54,0
38.92,74.64456246478123,453.3129046991761,22.4,5.28,0
38.66,74.37021160325193,516.8577288011093,23.9,4.77,0
39.06,87.21293718207582,512.3612074513095,21.5,4.44,0
39.55,74.94617304257334,488.24530822606255,17.1,4.54,0
38.0,70.48376163073956,555.134988191229,19.8,5.04,0
39.95,82.70901674216927,463.6228419727862,22.5,4.35,0
38.83,73.05137784883615,574.4962827776236,20.9,4.25,0
39.2,74.74572308987226,453.1339632979621,27.0,4.81,0
41.33,94.71868925698185,415.33221586057186,8.0,7.05,1
39.35,73.87436265556505,446.9502220699007,20.3,5.12,0
39.86,80.4835212081161,459.5622851627917,23.9,5.14,0
41.5,102.8011425628016,454.3018651569937,6.8,6.9,1
38.96,82.38686164677026,482.418044158075,20.5,4.85,0
41.5,97.78578376266171,404.1186765455962,9.4,7.13,1
41.5,93.24546986991541,326.17997585507294,11.8,7.4,1
39.6,80.79388407187756,463.30201286831885,24.4,4.94,0
39.25,86.12284981043538,460.7153357530451,19.2,4.09,0
38.74,73.26330414567481,495.41343025158494,23.4,4.94,0
39.42,77.76516922812756,580.70592494477,18.8,4.55,0
38.12,64.0372476974118,424.8112807283585,17.4,5.35,0
39.74,83.7922556975109,483.7884936448917,22.4,4.48,0
39.04,76.68671285426977,414.1935372490348,22.3,4.99,0
40.29,76.89310700703889,572.5199193424336,22.1,4.53,0
39.31,87.67464706686856,503.8590138551081,20.6,4.51,0
41.5,100.54116741521476,359.44044623097966,10.9,8.0,1
39.16,81.5740553550213,434.85257134685867,16.5,5.46,0
41.5,94.16562147857844,410.260757669033,10.8,6.29,1
39.23,78.73483449145908,479.4915457543208,18.7,4.76,0
37.94,62.250485479146285,462.1771071758878,15.5,4.49,0
39.2,80.34997616377764,445.27896599922565,9.2,4.93,0
41.31,94.01617840588327,408.4940042627886,9.7,7.43,1
40.04,75.68199015596383,537.0002080532024,19.3,4.94,0
39.52,81.23960459868016,528.5481432233163,21.9,4.68,0
38.47,72.42557986891623,541.0033641370873,26.8,4.5,0
38.55,68.53839946043924,476.6452481186566,18.5,4.83,0
41.5,102.53094215262146,412.3312122224152,12.1,8.09,1
39.22,80.69141502625133,549.6823145407114,21.6,4.86,0
39.44,73.7710885338259,555.9003685819148,19.7,4.53,0
38.83,73.54236271885723,527.7808475195286,15.0,4.51,0
38.78,65.57654492720503,477.6120740556887,16.6,4.73,0
41.45,94.15056465921303,386.94308415708986,8.5,7.44,1
39.27,77.70530234433662,510.36936724564305,18.1,4.67,0
40.93,93.16403258530407,378.63990251942477,9.3,6.77,1
38.88,74.88681061335238,500.1413478210141,22.8,5.62,0
41.19,106.19451187770093,383.55927078479425,8.9,6.82,1
37.91,80.64050722961274,377.78038958908235,14.7,4.95,0
38.12,64.65266673462102,481.55121254047486,15.0,4.41,0
38.98,70.77270594141287,396.7957364249599,21.0,4.93,0
38.34,75.04281231220945,475.12252889177705,16.5,4.2,0
41.02,83.67071197831365,409.6696530765018,6.7,7.39,1
38.47,74.76353292729341,490.557662211089,17.3,4.7,0
39.34,69.62044892400537,459.10032859968663,18.8,4.76,0
38.38,63.47841717053152,521.3679484259338,20.7,4.5,0
41.5,98.41723818888052,402.80086306944247,11.4,7.03,1
38.72,70.82593658764752,426.4707824967992,16.6,4.27,0
41.25,92.59599383257536,391.2195119136287,9.8,6.64,1
39.69,86.27939017728653,552.2885977854095,18.5,4.68,0
38.91,67.39094809371227,532.8006727778856,28.2,4.43,0
38.18,71.34834750783479,443.33248727641734,22.6,5.06,0
38.99,68.04976333430983,398.41242537748593,23.4,5.11,0
41.39,94.4645548908625,491.9709127404208,7.1,6.04,1
38.9,85.65240479187263,500.3716599840435,21.7,4.88,0
39.29,65.27475461201013,491.14940379797457,16.8,4.45,0
39.69,84.65839276594082,399.73060526302834,19.9,4.76,0
41.15,93.7777093147955,361.16443952057574,11.8,6.97,1
39.13,70.72933467248541,570.0302025289989,21.3,4.05,0
39.25,71.07590608988974,507.6601503035405,18.6,4.82,0
41.5,93.32164695204447,444.85023969785476,9.4,6.42,1
41.01,86.20928147236924,483.408181550654,6.3,7.0,1
39.65,88.97169327342775,539.7580325630577,20.3,5.01,0
38.66,71.08383151143542,473.2567855959055,17.6,4.76,0
38.13,81.81945267491173,549.748131190539,16.5,4.61,0
38.59,78.85382715282974,516.4581324266027,15.8,4.58,0
38.93,74.83352218296602,533.9005841629304,20.3,4.91,0
39.64,89.63362266054175,491.88129775628107,20.2,4.94,0
41.35,85.13950854507816,471.70739364344774,9.7,6.07,1
39.87,85.607804320576,459.57542671655574,19.9,4.96,0
38.9,71.76631171880153,545.0583019606926,15.8,4.53,0
40.08,83.92387946440532,451.9230562768254,18.8,4.55,0
39.15,66.58482709292335,514.1316330889249,18.5,4.37,0
39.48,77.41900573124809,440.24639117405115,15.1,4.99,0
40.16,90.22866524100039,500.5054186095614,19.4,4.56,0
38.61,76.7307184005065,474.083734588374,23.0,4.69,0
38.33,67.75765571098715,538.8634867315343,22.7,4.22,0
38.67,73.22544539358805,453.99430602174766,22.7,4.41,0
38.77,79.01693688709015,477.54265541797884,18.7,4.36,0
39.13,70.2263363846703,546.188074504292,23.1,4.37,0
41.29,87.1360553819211,414.53524013423186,12.3,6.66,1
39.14,66.5391517322362,550.2330714951408,24.5,4.12,0
38.58,63.78217821301625,512.3533112542464,25.0,4.53,0
41.5,100.38170973741076,370.4904006299474,13.4,7.2,1
38.94,71.07154776187068,477.50881707892114,20.0,4.69,0
41.5,91.43661433868604,414.1567446596551,10.2,6.31,1
39.19,79.18222159260077,474.766414873793,21.4,4.79,0
41.24,93.9219726317217,418.9614132433095,10.8,6.7,1
41.39,91.06387443551792,421.0893133330833,9.5,6.33,1
38.71,68.21937201659001,476.21410479373526,18.6,4.92,0
38.32,76.63252027692987,449.58161330643975,18.5,4.71,0
39.19,70.00345459459716,509.15057800213333,19.0,4.47,0
38.15,67.58568011457277,509.87013912672796,13.5,3.99,0
41.5,110.9171154072632,343.35575436080325,11.2,7.15,1
39.06,77.58595412281475,470.61151758552876,20.1,4.38,0
39.75,81.25318157002853,521.0200197125631,19.1,5.4,0
